timestamp,ch1 (µV),event
18.6950,-18.09,0
18.7000,-18.09,0
18.7050,-18.09,0
18.7100,-16.40,0
18.7150,-16.40,0
18.7200,17.93,0
18.7250,17.93,0
18.7300,-20.37,0
18.7350,-20.37,0
18.7400,32.35,0
18.7450,32.35,0
18.7500,-19.99,0
18.7550,-19.99,0
18.7600,16.00,0
18.7650,16.00,0
18.7700,27.49,0
18.7750,27.49,0
18.7800,-5.18,0
18.7850,-5.18,0
18.7900,-5.18,0
18.7950,-5.18,0
18.8000,-1.46,0
18.8050,-1.46,0
18.8100,28.12,0
18.8150,28.12,0
18.8200,-17.84,0
18.8250,28.12,0
18.8300,-0.39,0
18.8350,-0.39,0
18.8400,-27.81,0
18.8450,-27.81,0
