timestamp,ch1 (µV),event
28.225,15.49,0
28.23,7.62,0
28.235,7.62,0
28.24,7.62,0
28.245,-0.02,0
28.25,7.62,0
28.255,7.62,0
28.26,-11.89,0
28.265,-11.89,0
28.27,-11.89,0
28.275,4.9,0
28.28,4.9,0
28.285,-10.98,0
28.29,20.79,0
28.295,20.79,0
28.3,-3.74,0
28.305,-3.74,0
28.31,-3.74,0
28.315,21.54,0
28.32,21.54,0
28.325,-0.65,0
28.33,-0.65,0
28.335,24.59,0
28.34,24.59,0
28.345,24.59,0
28.35,24.59,0
28.355,24.59,0
28.36,24.59,0
28.365,-0.01,0
28.37,24.74,0
28.375,24.74,0
28.38,-6.84,0
28.385,-6.84,0
28.39,-6.84,0
28.395,9.77,0
28.4,-9.94,0
28.405,-1.82,0
28.41,-1.82,0
28.415,-1.82,0
28.42,-1.82,0
28.425,-10.91,0
28.43,16.27,0
28.435,16.27,0
28.44,9.77,0
28.445,5.92,0
